onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
249	3	11	cue	3767745	n03767745	39	268.223985	4.0
252	15	11	imagery	3767745	n03767745	39	268.223985	4.0
267	3	11	evaluation	3767745	n03767745	39	268.223985	4.0
270	3	11	inter_rest	3767745	n03767745	39	268.223985	4.0
273	3	12	cue	3455488	n03455488	31	292.717478	4.0
276	15	12	imagery	3455488	n03455488	31	292.717478	4.0
291	3	12	evaluation	3455488	n03455488	31	292.717478	4.0
294	3	12	inter_rest	3455488	n03455488	31	292.717478	4.0
297	3	13	cue	1976957	n01976957	7	316.546044	4.0
300	15	13	imagery	1976957	n01976957	7	316.546044	4.0
315	3	13	evaluation	1976957	n01976957	7	316.546044	4.0
318	3	13	inter_rest	1976957	n01976957	7	316.546044	4.0
321	3	14	cue	2190790	n02190790	11	340.337751	5.0
324	15	14	imagery	2190790	n02190790	11	340.337751	5.0
339	3	14	evaluation	2190790	n02190790	11	340.337751	5.0
342	3	14	inter_rest	2190790	n02190790	11	340.337751	5.0
345	3	15	cue	2416519	n02416519	13	364.582768	5.0
348	15	15	imagery	2416519	n02416519	13	364.582768	5.0
363	3	15	evaluation	2416519	n02416519	13	364.582768	5.0
366	3	15	inter_rest	2416519	n02416519	13	364.582768	5.0
369	3	16	cue	3272010	n03272010	27	388.108554	3.0
372	15	16	imagery	3272010	n03272010	27	388.108554	3.0
387	3	16	evaluation	3272010	n03272010	27	388.108554	3.0
390	3	16	inter_rest	3272010	n03272010	27	388.108554	3.0
393	3	17	cue	2437971	n02437971	15	413.217555	2.0
396	15	17	imagery	2437971	n02437971	15	413.217555	2.0
411	3	17	evaluation	2437971	n02437971	15	413.217555	2.0
414	3	17	inter_rest	2437971	n02437971	15	413.217555	2.0
417	3	18	cue	1943899	n01943899	6	436.279850	4.0
420	15	18	imagery	1943899	n01943899	6	436.279850	4.0
435	3	18	evaluation	1943899	n01943899	6	436.279850	4.0
438	3	18	inter_rest	1943899	n01943899	6	436.279850	4.0
441	3	19	cue	2950256	n02950256	21	460.454129	5.0
444	15	19	imagery	2950256	n02950256	21	460.454129	5.0
459	3	19	evaluation	2950256	n02950256	21	460.454129	5.0
462	3	19	inter_rest	2950256	n02950256	21	460.454129	5.0
465	3	20	cue	1677366	n01677366	3	485.181729	3.0
468	15	20	imagery	1677366	n01677366	3	485.181729	3.0
483	3	20	evaluation	1677366	n01677366	3	485.181729	3.0
486	3	20	inter_rest	1677366	n01677366	3	485.181729	3.0
489	3	21	cue	2071294	n02071294	8	508.257222	5.0
492	15	21	imagery	2071294	n02071294	8	508.257222	5.0
507	3	21	evaluation	2071294	n02071294	8	508.257222	5.0
510	3	21	inter_rest	2071294	n02071294	8	508.257222	5.0
513	3	22	cue	3379051	n03379051	29	532.634364	5.0
516	15	22	imagery	3379051	n03379051	29	532.634364	5.0
531	3	22	evaluation	3379051	n03379051	29	532.634364	5.0
534	3	22	inter_rest	3379051	n03379051	29	532.634364	5.0
537	3	23	cue	4554684	n04554684	49	556.811223	3.0
540	15	23	imagery	4554684	n04554684	49	556.811223	3.0
555	3	23	evaluation	4554684	n04554684	49	556.811223	3.0
558	3	23	inter_rest	4554684	n04554684	49	556.811223	3.0
561	3	24	cue	1443537	n01443537	1	581.256784	4.0
564	15	24	imagery	1443537	n01443537	1	581.256784	4.0
579	3	24	evaluation	1443537	n01443537	1	581.256784	4.0
582	3	24	inter_rest	1443537	n01443537	1	581.256784	4.0
585	3	25	cue	2951358	n02951358	22	604.916460	5.0
588	15	25	imagery	2951358	n02951358	22	604.916460	5.0
603	3	25	evaluation	2951358	n02951358	22	604.916460	5.0
606	3	25	inter_rest	2951358	n02951358	22	604.916460	5.0
609	3	26	cue	2882301	n02882301	19	n/a	1.0
612	15	26	imagery	2882301	n02882301	19	n/a	1.0
627	3	26	evaluation	2882301	n02882301	19	n/a	1.0
630	3	26	inter_rest	2882301	n02882301	19	n/a	1.0
633	6	27	rest	n/a	n/a	n/a	n/a	n/a
